id	type	modified	ownerInstitutionCode	dynamicProperties	eventID	parentEventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	eventDate	eventTime	eventRemarks	locationID	country	countryCode	stateProvince	municipality	locality	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	footprintWKT	footprintSRS
b3d40c28-8f94-4450-88de-de5fc3d80196	Event	2023-02-20 11:34:53	Miljødirektoratet	{"id":"b3d40c28-8f94-4450-88de-de5fc3d80196","trap_type":"Malaise","trap_model":"Malaise_Watkins_Black","liquid_name":"EtOH96","ethanol_prc_at_lab":88.11,"net_wet_weight":95.588}	b3d40c28-8f94-4450-88de-de5fc3d80196	0fe66830-cde9-4046-8237-953b1827b5c4	Level_2	16	trap_days	2022-07-11/2022-07-27	2022-07-11 02:00:00+02/2022-07-27 02:00:00+02	Insect sampling period within a fixed 500x500m square from a single trap.	40b1a8f3-e99d-40f1-8c02-e5bb3b613f9b						In the original data, this known as trap: Ost_2022_Semi-nat_50_MF1	59.7467371536554168	7.84289923547642953	EPSG:4326	1.0000	POINT(7.84289923547643 59.7467371536554)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
6fb8c57b-68b7-4634-b439-d916cbbd290f	Event	2021-08-27 11:30:53	Miljødirektoratet	{"id":"6fb8c57b-68b7-4634-b439-d916cbbd290f","sampling_min_temp":-1.85,"sampling_max_temp":33.55,"sampling_avg_temp":13.54}	6fb8c57b-68b7-4634-b439-d916cbbd290f	0256d2aa-07f1-45ce-a33d-1e56fb44a995	Level_3	28	trap_days	2020-06-24/2020-07-22	2020-06-24 02:00:00+02/2020-07-22 02:00:00+02	Insect sampling period within a fixed 500x500m square using multiple traps. See child event for individual traps.							In the original data, this known as sampling event: Ost_2020_Semi-nat_7_sampling-02						
36d1f0c3-dae1-4da4-883a-b47e45add7fc	Event	2023-04-05 12:50:42	Miljødirektoratet	{"id":"36d1f0c3-dae1-4da4-883a-b47e45add7fc","trap_type":"Malaise","trap_model":"Malaise_Watkins_Black","liquid_name":"EtOH96","ethanol_prc_at_lab":null,"net_wet_weight":null}	36d1f0c3-dae1-4da4-883a-b47e45add7fc	155e94bf-8529-4c8f-ad84-ad96b357ed7e	Level_2		trap_days			Insect sampling period within a fixed 500x500m square from a single trap.	3d037eba-a6fa-439c-9749-7c28a83743ab						In the original data, this known as trap: Sor_2023_Semi-nat_62_MF1	58.6591717560169528	7.45362854958190457	EPSG:4326	125.0000	POINT(7.4536285495819 58.659171756017)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
96bd62e7-153e-4320-93af-68f610756822	Event	2022-08-15 12:30:50	Miljødirektoratet	{"id":"96bd62e7-153e-4320-93af-68f610756822","sampling_min_temp":-2.96,"sampling_max_temp":35.23,"sampling_avg_temp":13.13}	96bd62e7-153e-4320-93af-68f610756822	07e97116-0482-446b-b7c9-69e1109a6bd0	Level_3	15	trap_days	2022-07-28/2022-08-12	2022-07-28 02:00:00+02/2022-08-12 02:00:00+02	Insect sampling period within a fixed 500x500m square using multiple traps. See child event for individual traps.							In the original data, this known as sampling event: Trond_2022_Semi-nat_56_sampling-05						
a9fd7070-bf9d-4fd8-a8d9-3eb72d6708e7	Event	2023-04-05 12:50:42	Miljødirektoratet	{"id":"a9fd7070-bf9d-4fd8-a8d9-3eb72d6708e7","sampling_min_temp":null,"sampling_max_temp":null,"sampling_avg_temp":null}	a9fd7070-bf9d-4fd8-a8d9-3eb72d6708e7	86e237c9-7570-4450-af20-40392e362e1c	Level_3		trap_days			Insect sampling period within a fixed 500x500m square using multiple traps. See child event for individual traps.							In the original data, this known as sampling event: Sor_2023_Semi-nat_67_sampling-11						
91617a39-e51d-4291-aa07-8bee41919d46	Event	2021-09-16 10:10:26	Miljødirektoratet	{"id":"91617a39-e51d-4291-aa07-8bee41919d46","sampling_min_temp":-4.34,"sampling_max_temp":36.27,"sampling_avg_temp":13.52}	91617a39-e51d-4291-aa07-8bee41919d46	0555423d-699c-4f64-9b4e-626200755f01	Level_3	55	trap_days	2021-09-03/2021-09-14	2021-09-03 02:00:00+02/2021-09-14 02:00:00+02	Insect sampling period within a fixed 500x500m square using multiple traps. See child event for individual traps.							In the original data, this known as sampling event: Ost_2021_Skog_12_sampling-07						
be431f25-64a6-4070-8594-ef4028fc0374	Event	2022-10-27 15:37:46	Miljødirektoratet	{"id":"be431f25-64a6-4070-8594-ef4028fc0374","sampling_min_temp":1.63,"sampling_max_temp":32.85,"sampling_avg_temp":13.89}	be431f25-64a6-4070-8594-ef4028fc0374	06dff870-14bf-4194-9e9b-757a6c6aae5f	Level_3	14	trap_days	2022-09-16/2022-09-30	2022-09-16 02:00:00+02/2022-09-30 02:00:00+02	Insect sampling period within a fixed 500x500m square using multiple traps. See child event for individual traps.							In the original data, this known as sampling event: Sor_2022_Semi-nat_39_sampling-10						
31dd00b0-5cf2-4246-b89b-13aa0199106d	Event	2023-02-20 11:34:53	Miljødirektoratet	{"id":"31dd00b0-5cf2-4246-b89b-13aa0199106d","trap_type":"Window","trap_model":"Window_NMBU_2021","liquid_name":"PropGl70_EtOH85","ethanol_prc_at_lab":62.57,"net_wet_weight":2.541}	31dd00b0-5cf2-4246-b89b-13aa0199106d	7341ea41-5305-4f39-8ba4-25e816e45282	Level_2	14	trap_days	2022-10-07/2022-10-21	2022-10-07 02:00:00+02/2022-10-21 02:00:00+02	Insect sampling period within a fixed 500x500m square from a single trap.	52742e73-73ec-4511-aea8-1e2db45f7fa3						In the original data, this known as trap: Ost_2022_Skog_29_VF4	59.1662578369588346	10.2449647978033713	EPSG:4326	1.0000	POINT(10.2449647978034 59.1662578369588)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
5f563d23-5848-4858-8256-13ed1fe67fe2	Event	2021-08-27 11:30:53	Miljødirektoratet	{"id":"5f563d23-5848-4858-8256-13ed1fe67fe2","sampling_min_temp":-0.6,"sampling_max_temp":31.04,"sampling_avg_temp":15.53}	5f563d23-5848-4858-8256-13ed1fe67fe2	9768a7ca-0bc8-43bf-945e-f4ee5b8ed602	Level_3	16	trap_days	2020-05-11/2020-05-27	2020-05-11 02:00:00+02/2020-05-27 02:00:00+02	Insect sampling period within a fixed 500x500m square using multiple traps. See child event for individual traps.							In the original data, this known as sampling event: Ost_2020_Semi-nat_9_sampling-01						
fb223aeb-035d-4d13-8421-03a37571d273	Event	2023-01-24 10:35:16	Miljødirektoratet	{"id":"fb223aeb-035d-4d13-8421-03a37571d273","trap_type":"Malaise","trap_model":"Malaise_Watkins_Black","liquid_name":"EtOH96","ethanol_prc_at_lab":88,"net_wet_weight":113.718}	fb223aeb-035d-4d13-8421-03a37571d273	c186d956-8ed0-4d3b-be59-ee6564f596b2	Level_2	19	trap_days	2021-07-13/2021-08-01	2021-07-13 02:00:00+02/2021-08-01 02:00:00+02	Insect sampling period within a fixed 500x500m square from a single trap.	2956fbf6-d022-4e04-b853-ecc553bc3f50						In the original data, this known as trap: Trond_2021_Semi-nat_29_MF1	63.4303713417021413	11.0156488061879312	EPSG:4326	0.0500	POINT(11.0156488061879 63.4303713417021)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
c61f3f9f-9a6d-44ac-9665-5461653ad5b1	Event	2023-04-13 15:33:45	Miljødirektoratet	{"id":"c61f3f9f-9a6d-44ac-9665-5461653ad5b1","identification_name":"metabarcoding_myseq","identification_comment":null,"read_abundance":69799,"ekstraksjonsdato":null,"ekstraksjonskit":null,"ekstraksjonskommentar":null}	c61f3f9f-9a6d-44ac-9665-5461653ad5b1	e7a1b178-bbd1-483c-a5d4-202605da5b0e	Level_1			2020-07-07/2020-07-22		Insect identification of one trap sampling. The same trap sampling could have multiple identification runs, using different techniques							Coordinates copied from level_2, to fascilitate visualisation at GBIF.org	61.0476732685609136	9.78817825226063931	EPSG:4326	0.0500	POINT(9.78817825226064 61.0476732685609)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
6c934631-5294-4453-8f3c-a1291cb3d5d7	Event	2022-10-17 10:01:36	Miljødirektoratet	{"id":"6c934631-5294-4453-8f3c-a1291cb3d5d7","sampling_min_temp":-2.39,"sampling_max_temp":35.88,"sampling_avg_temp":11.73}	6c934631-5294-4453-8f3c-a1291cb3d5d7	25dc97b0-34d9-413e-87ee-bdd13a2cd63c	Level_3	80	trap_days	2022-09-27/2022-10-13	2022-09-27 02:00:00+02/2022-10-13 02:00:00+02	Insect sampling period within a fixed 500x500m square using multiple traps. See child event for individual traps.							In the original data, this known as sampling event: Ost_2022_Skog_24_sampling-09						
a13566d8-c4d2-42b8-ae65-06de0a142d76	Event	2023-04-05 12:50:42	Miljødirektoratet	{"id":"a13566d8-c4d2-42b8-ae65-06de0a142d76","trap_type":"Malaise","trap_model":"Malaise_Watkins_Black","liquid_name":"EtOH96","ethanol_prc_at_lab":null,"net_wet_weight":null}	a13566d8-c4d2-42b8-ae65-06de0a142d76	c3a11a50-23b6-4fa9-b074-ebba23fe2744	Level_2		trap_days			Insect sampling period within a fixed 500x500m square from a single trap.	52a0f519-bf4e-4466-8764-f567247a0bd6						In the original data, this known as trap: Sor_2023_Semi-nat_63_MF1	58.7975848894516631	7.82297379068941989	EPSG:4326	125.0000	POINT(7.82297379068942 58.7975848894517)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
65f34ddf-5a3f-4517-b3a8-7daae6c6f8c7	Event	2023-02-20 11:34:53	Miljødirektoratet	{"id":"65f34ddf-5a3f-4517-b3a8-7daae6c6f8c7","trap_type":"Window","trap_model":"Window_NMBU_2021","liquid_name":"PropGl70_EtOH85","ethanol_prc_at_lab":null,"net_wet_weight":null}	65f34ddf-5a3f-4517-b3a8-7daae6c6f8c7	bda8afc6-db70-49ed-9c30-48595d861510	Level_2	18	trap_days	2021-06-07/2021-06-25	2021-06-07 02:00:00+02/2021-06-25 02:00:00+02	Insect sampling period within a fixed 500x500m square from a single trap.	0eb74add-baf2-4c17-a685-364d0501207c						In the original data, this known as trap: Ost_2021_Skog_20_VF4	61.866267820691327	12.126529598236143	EPSG:4326	1.0000	POINT(12.1265295982361 61.8662678206913)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
6f2a02ca-b6d1-4c17-bc19-bf3a946413a2	Event	2023-02-20 11:34:53	Miljødirektoratet	{"id":"6f2a02ca-b6d1-4c17-bc19-bf3a946413a2","trap_type":"Window","trap_model":"Window_NMBU_2021","liquid_name":"PropGl70_EtOH85","ethanol_prc_at_lab":null,"net_wet_weight":null}	6f2a02ca-b6d1-4c17-bc19-bf3a946413a2	bded3d37-b865-40c5-8c49-9aae5fa70b2c	Level_2	11	trap_days	2021-10-01/2021-10-12	2021-10-01 02:00:00+02/2021-10-12 02:00:00+02	Insect sampling period within a fixed 500x500m square from a single trap.	78144879-c550-4dbf-bced-3b3520b820ca						In the original data, this known as trap: Ost_2021_Skog_16_VF1	60.7966235297413462	12.1928378585954516	EPSG:4326	1.0000	POINT(12.1928378585955 60.7966235297413)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
ca13ad23-869a-45f7-bdb3-75e67a1d65dc	Event	2023-02-20 11:34:53	Miljødirektoratet	{"id":"ca13ad23-869a-45f7-bdb3-75e67a1d65dc","trap_type":"Window","trap_model":"Window_NMBU_2021","liquid_name":"PropGl70_EtOH85","ethanol_prc_at_lab":null,"net_wet_weight":null}	ca13ad23-869a-45f7-bdb3-75e67a1d65dc	bda8afc6-db70-49ed-9c30-48595d861510	Level_2	18	trap_days	2021-06-07/2021-06-25	2021-06-07 02:00:00+02/2021-06-25 02:00:00+02	Insect sampling period within a fixed 500x500m square from a single trap.	f2a53b5a-b0a9-4fbc-8f28-71f684d36558						In the original data, this known as trap: Ost_2021_Skog_20_VF3	61.8664066387964624	12.1262678146362628	EPSG:4326	1.0000	POINT(12.1262678146363 61.8664066387965)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
355cef29-a8af-4771-9260-c0e794eabe95	Event	2023-02-20 11:34:53	Miljødirektoratet	{"id":"355cef29-a8af-4771-9260-c0e794eabe95","trap_type":"Window","trap_model":"Window_NMBU_2020","liquid_name":"EtOH85","ethanol_prc_at_lab":null,"net_wet_weight":null}	355cef29-a8af-4771-9260-c0e794eabe95	43418e0b-33b0-4d2d-8ddf-966479241dac	Level_2	14	trap_days	2020-09-02/2020-09-16	2020-09-02 02:00:00+02/2020-09-16 02:00:00+02	Insect sampling period within a fixed 500x500m square from a single trap.	ad9dc9bf-e699-44d9-b762-969dd5327e26						In the original data, this known as trap: Ost_2020_Skog_9_VF2	59.9102030407773327	11.6411056470918428	EPSG:4326	0.0500	POINT(11.6411056470918 59.9102030407773)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
95d1888f-de08-4f7c-96b1-93591a346b56	Event	2023-02-20 11:34:53	Miljødirektoratet	{"id":"95d1888f-de08-4f7c-96b1-93591a346b56","trap_type":"Malaise","trap_model":"Malaise_Watkins_Black","liquid_name":"EtOH96","ethanol_prc_at_lab":92.74,"net_wet_weight":39.868}	95d1888f-de08-4f7c-96b1-93591a346b56	fdf6c052-a95e-4a9f-9cf4-e48ccecf8dcc	Level_2	15	trap_days	2022-07-06/2022-07-21	2022-07-06 02:00:00+02/2022-07-21 02:00:00+02	Insect sampling period within a fixed 500x500m square from a single trap.	5f5c2c9f-215b-49c5-828a-dcf6142d6c98						In the original data, this known as trap: Ost_2022_Semi-nat_41_MF1	62.0466825397929043	9.13725672348731166	EPSG:4326	1.0000	POINT(9.13725672348731 62.0466825397929)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
5dbd0676-8ffe-4705-9704-48af38a40022	Event	2023-04-13 15:33:45	Miljødirektoratet	{"id":"5dbd0676-8ffe-4705-9704-48af38a40022","identification_name":"metabarcoding_novaseq","identification_comment":null,"read_abundance":855327,"ekstraksjonsdato":null,"ekstraksjonskit":null,"ekstraksjonskommentar":null}	5dbd0676-8ffe-4705-9704-48af38a40022	864736af-864d-448d-aca9-804e799583d0	Level_1			2021-09-13/2021-10-03		Insect identification of one trap sampling. The same trap sampling could have multiple identification runs, using different techniques							Coordinates copied from level_2, to fascilitate visualisation at GBIF.org	60.9400107303412923	10.5998796742163091	EPSG:4326	5.0000	POINT(10.5998796742163 60.9400107303413)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
dc68e6cc-4e15-4c5f-83ee-a44232ea5d09	Event	2023-02-20 11:34:53	Miljødirektoratet	{"id":"dc68e6cc-4e15-4c5f-83ee-a44232ea5d09","trap_type":"Malaise","trap_model":"Malaise_Watkins_Black","liquid_name":"EtOH85","ethanol_prc_at_lab":null,"net_wet_weight":null}	dc68e6cc-4e15-4c5f-83ee-a44232ea5d09	bdfe43c3-b8fc-4f1b-8fad-d05e7f96444a	Level_2	11	trap_days	2020-09-03/2020-09-14	2020-09-03 02:00:00+02/2020-09-14 02:00:00+02	Insect sampling period within a fixed 500x500m square from a single trap.	9a2d2447-7f1f-41fe-9833-27effb2ae836						In the original data, this known as trap: Ost_2020_Skog_6_MF1	62.0805236198795498	9.87017020904289843	EPSG:4326	0.0500	POINT(9.8701702090429 62.0805236198795)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
d67cddc0-87d2-4fb7-9a5f-b8c4fea3e3ed	Event	2023-02-20 11:34:53	Miljødirektoratet	{"id":"d67cddc0-87d2-4fb7-9a5f-b8c4fea3e3ed","trap_type":"Window","trap_model":"Window_NMBU_2021","liquid_name":"PropGl70_EtOH85","ethanol_prc_at_lab":69,"net_wet_weight":3.271}	d67cddc0-87d2-4fb7-9a5f-b8c4fea3e3ed	e1406faa-644d-46cb-b09f-1cdd94773d19	Level_2	16	trap_days	2022-07-12/2022-07-28	2022-07-12 02:00:00+02/2022-07-28 02:00:00+02	Insect sampling period within a fixed 500x500m square from a single trap.	83d90df4-9fdc-42b0-8b9e-ddbf4dc9a463						In the original data, this known as trap: Ost_2022_Skog_30_VF3	59.183091500077424	11.3199717747400932	EPSG:4326	1.0000	POINT(11.3199717747401 59.1830915000774)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
2fd3b261-0326-469d-908b-63d58714056f	Event	2023-04-13 15:33:45	Miljødirektoratet	{"id":"2fd3b261-0326-469d-908b-63d58714056f","identification_name":"metabarcoding_myseq","identification_comment":null,"read_abundance":76886,"ekstraksjonsdato":null,"ekstraksjonskit":null,"ekstraksjonskommentar":null}	2fd3b261-0326-469d-908b-63d58714056f	84accd6e-80d8-481d-b41d-a35d292d4303	Level_1			2020-06-23/2020-07-22		Insect identification of one trap sampling. The same trap sampling could have multiple identification runs, using different techniques							Coordinates copied from level_2, to fascilitate visualisation at GBIF.org	60.8810000000548115	8.74409000023247707	EPSG:4326	5.0000	POINT(8.74409000023248 60.8810000000548)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
2aac1f21-b8ad-4542-84e2-03a07bfe0261	Event	2023-02-20 11:34:53	Miljødirektoratet	{"id":"2aac1f21-b8ad-4542-84e2-03a07bfe0261","trap_type":"Window","trap_model":"Window_NMBU_2021","liquid_name":"PropGl70_EtOH85","ethanol_prc_at_lab":64,"net_wet_weight":null}	2aac1f21-b8ad-4542-84e2-03a07bfe0261	dcf42ac3-e2d6-4a04-bda1-1905962436ef	Level_2	12	trap_days	2021-09-22/2021-10-04	2021-09-22 02:00:00+02/2021-10-04 02:00:00+02	Insect sampling period within a fixed 500x500m square from a single trap.	05da893b-1d7e-4936-9c9d-7db41c931fa3						In the original data, this known as trap: Ost_2021_Skog_13_VF1	60.5856269810089003	9.214811572496032	EPSG:4326	1.0000	POINT(9.21481157249603 60.5856269810089)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
e5b7dc4a-65a4-4826-bfc4-2b64c1a0219a	Event	2023-04-05 12:50:42	Miljødirektoratet	{"id":"e5b7dc4a-65a4-4826-bfc4-2b64c1a0219a","trap_type":"Malaise","trap_model":"Malaise_Watkins_Black","liquid_name":"EtOH96","ethanol_prc_at_lab":null,"net_wet_weight":null}	e5b7dc4a-65a4-4826-bfc4-2b64c1a0219a	4e6512d0-5311-4851-a712-bd4a9ee8f131	Level_2		trap_days			Insect sampling period within a fixed 500x500m square from a single trap.	912f11c0-6ebe-4fc8-b973-20d675fc4939						In the original data, this known as trap: Sor_2023_Semi-nat_67_MF1	59.2259470925824303	6.08665793156370061	EPSG:4326	125.0000	POINT(6.0866579315637 59.2259470925824)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
0ddc2057-a66a-4102-8276-6571100c4ac6	Event	2023-04-13 15:33:45	Miljødirektoratet	{"id":"0ddc2057-a66a-4102-8276-6571100c4ac6","identification_name":"metabarcoding_novaseq","identification_comment":null,"read_abundance":48042,"ekstraksjonsdato":null,"ekstraksjonskit":null,"ekstraksjonskommentar":null}	0ddc2057-a66a-4102-8276-6571100c4ac6	67623db0-d69a-4df8-b198-5f9902b1926c	Level_1			2022-09-02/2022-09-16		Insect identification of one trap sampling. The same trap sampling could have multiple identification runs, using different techniques							Coordinates copied from level_2, to fascilitate visualisation at GBIF.org	61.0155499999999975	9.57350000000000456	EPSG:4326	10.0000	POINT(9.5735 61.01555)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
24c3000c-9868-4f51-af58-8167ad3a1922	Event	2023-04-13 15:33:45	Miljødirektoratet	{"id":"24c3000c-9868-4f51-af58-8167ad3a1922","identification_name":"metabarcoding_novaseq","identification_comment":null,"read_abundance":217319,"ekstraksjonsdato":null,"ekstraksjonskit":null,"ekstraksjonskommentar":null}	24c3000c-9868-4f51-af58-8167ad3a1922	1ca48a1a-5373-4d02-abdf-e4dbcfc091bf	Level_1			2020-09-04/2020-09-15		Insect identification of one trap sampling. The same trap sampling could have multiple identification runs, using different techniques							Coordinates copied from level_2, to fascilitate visualisation at GBIF.org	61.0476471020909131	9.78830517092607444	EPSG:4326	0.0500	POINT(9.78830517092607 61.0476471020909)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
70f290d5-6947-4a58-ae9b-d7d3982d5c80	Event	2023-04-05 12:50:42	Miljødirektoratet	{"id":"70f290d5-6947-4a58-ae9b-d7d3982d5c80","sampling_min_temp":null,"sampling_max_temp":null,"sampling_avg_temp":null}	70f290d5-6947-4a58-ae9b-d7d3982d5c80	a76102c5-912f-4b77-9f3a-6e243bcab8b7	Level_3		trap_days			Insect sampling period within a fixed 500x500m square using multiple traps. See child event for individual traps.							In the original data, this known as sampling event: Sor_2023_Semi-nat_64_sampling-09						
f5da7335-f7ce-4374-9f7a-eeca559d5498	Event	2023-04-13 15:33:45	Miljødirektoratet	{"id":"f5da7335-f7ce-4374-9f7a-eeca559d5498","identification_name":"metabarcoding_myseq","identification_comment":null,"read_abundance":86936,"ekstraksjonsdato":null,"ekstraksjonskit":null,"ekstraksjonskommentar":null}	f5da7335-f7ce-4374-9f7a-eeca559d5498	e2674a89-614c-4cc0-9991-22fcfa86d1c3	Level_1			2020-05-14/2020-05-29		Insect identification of one trap sampling. The same trap sampling could have multiple identification runs, using different techniques							Coordinates copied from level_2, to fascilitate visualisation at GBIF.org	60.4535702631697802	11.4312839969757416	EPSG:4326	0.0500	POINT(11.4312839969757 60.4535702631698)	GEOGCS["WGS 84",DATUM["WGS_1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.0174532925199433,AUTHORITY["EPSG","9122"]],AUTHORITY["EPSG","4326"]]
